book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title
199,12691,12691,14961,119,739461192,9780739461200.0,John Grogan,2005.0,Marley & Me: Life and Love with the World's Worst Dog,Marley and Me: Life and Love With the World's Worst Dog
200,16299,16299,3038872,474,312330871,9780312330870.0,Agatha Christie,1939.0,Ten Little Niggers,And Then There Were None
201,6411961,6411961,6600281,208,385504225,9780385504220.0,Dan Brown,2009.0,The Lost Symbol,"The Lost Symbol (Robert Langdon, #3)"
202,6339664,6339664,6525609,91,1416989412,9781416989420.0,Becca Fitzpatrick,2009.0,"Hush, Hush","Hush, Hush (Hush, Hush, #1)"
203,11505797,11505797,16441531,85,,,Jamie McGuire,2011.0,Beautiful Disaster,"Beautiful Disaster (Beautiful, #1)"
204,5326,5326,3097440,2380,1561797464,9781561797460.0,Charles Dickens,1843.0,A Christmas Carol,A Christmas Carol
205,43763,43763,873132,189,345476875,9780345476880.0,Anne Rice,1976.0,Interview with the Vampire,"Interview with the Vampire (The Vampire Chronicles, #1)"
206,10507293,10507293,15413183,93,62059939,9780062059930.0,Kiera Cass,2012.0,The Selection,"The Selection (The Selection, #1)"
207,6853,6853,1486401,109,312362080,9780312362090.0,Janet Evanovich,1994.0,One for the Money,"One for the Money (Stephanie Plum, #1)"
208,6493208,6493208,6684634,66,1400052173,9781400052170.0,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,The Immortal Life of Henrietta Lacks
209,23807,23807,22533,187,99446782,9780099446780.0,Thomas Harris,1988.0,The Silence of the Lambs,"The Silence of the Lambs  (Hannibal Lecter, #2)"
210,345627,345627,335933,132,159514174X,9781595141740.0,Richelle Mead,2007.0,,"Vampire Academy (Vampire Academy, #1)"
211,40102,40102,1180927,116,316010669,9780316010660.0,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,Blink: The Power of Thinking Without Thinking
212,6867,6867,2307233,155,038572179X,9780385721790.0,Ian McEwan,2001.0,Atonement,Atonement
213,485894,485894,2373750,1316,553213695,9780553213690.0,"Franz Kafka, Stanley Corngold",1915.0,Die Verwandlung,The Metamorphosis
214,561456,561456,2936530,94,141382899,9780141382890.0,Rick Riordan,2007.0,The Titan's Curse,"The Titan's Curse (Percy Jackson and the Olympians, #3)"
215,9969571,9969571,14863741,112,030788743X,9780307887440.0,Ernest Cline,2011.0,,Ready Player One
216,3153910,3153910,3175590,90,1554681723,9781554681720.0,Garth Stein,2006.0,The Art of Racing in the Rain,The Art of Racing in the Rain
217,21996,21996,3486041,70,739303406,9780739303400.0,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America","The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America"
218,13572249,20448515,18973111,96,425263908,9780425263910.0,Sylvia Day,2012.0,Bared to You,"Bared to You (Crossfire, #1)"
219,11127,11127,781271,270,66238501,9780066238500.0,"C.S. Lewis, Pauline Baynes",1956.0,The Chronicles of Narnia,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)"
220,3609760,3609760,3652511,20,316043133,9780316043140.0,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,Twilight: The Complete Illustrated Movie Companion
221,60748,60748,59104,74,1558743669,9781558743660.0,Dave Pelzer,1995.0,"A Child Called ""It"": One Child's Courage to Survive","A Child Called ""It"" (Dave Pelzer #1)"
222,7869,7869,859111,143,752864327,9780752864330.0,Robert Ludlum,1980.0,The Bourne Identity,"The Bourne Identity (Jason Bourne, #1)"
223,249747,249747,1334778,163,786817879,9780786817870.0,Eoin Colfer,2001.0,Artemis Fowl,"Artemis Fowl (Artemis Fowl, #1)"
224,6487308,6487308,6678670,97,385738935,9780385738930.0,Lauren Kate,2009.0,Fallen,"Fallen (Fallen, #1)"
225,4406,4406,2574991,81,142000655,9780142000660.0,John Steinbeck,1952.0,East of Eden  ,East of Eden
226,5886881,5886881,6873353,131,307341569,9780307341560.0,Gillian Flynn,2009.0,Dark Places,Dark Places
227,5359,5359,137715,134,385339089,9780385339090.0,John Grisham,1993.0,The Client,The Client
228,228333,228333,221139,84,312291639,9780312291630.0,"Emma McLaughlin, Nicola Kraus",2002.0,The Nanny Diaries,"The Nanny Diaries (Nanny, #1)"
229,24213,24213,2375385,845,451527747,9780451527740.0,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland & Through the Looking-Glass
230,2156,2156,2534720,1451,192802631,9780192802640.0,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,Persuasion
231,556602,556602,2523229,117,312370830,9780312370830.0,Tatiana de Rosnay,2007.0,Elle s'appelait Sarah,Sarah's Key
232,43615,43615,46575,213,452284694,9780452284690.0,Stephen King,1982.0,The Gunslinger,"The Gunslinger (The Dark Tower, #1)"
233,9712,9712,3285349,347,140003468X,9781400034680.0,"Gabriel García Márquez, Edith Grossman",1985.0,El amor en los tiempos del cólera,Love in the Time of Cholera
234,439288,439288,118521,87,014131088X,9780141310890.0,Laurie Halse Anderson,1999.0,Speak,Speak
235,17802724,17802724,23986788,95,399159347,9780399159340.0,Liane Moriarty,2013.0,The Husband's Secret ,The Husband's Secret
236,1898,1898,1816662,101,385494785,9780385494790.0,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Into Thin Air: A Personal Account of the Mount Everest Disaster
237,10592,10592,1552134,249,1416524304,9781416524300.0,Stephen King,1974.0,Carrie,Carrie
238,242006,242006,828773,79,031242227X,9780312422270.0,Augusten Burroughs,2002.0,Running with Scissors,Running with Scissors
239,8908,8908,817,137,307346609,9780307346600.0,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,World War Z: An Oral History of the Zombie War
240,17212231,17212231,23841765,235,385537859,9780385537860.0,Dan Brown,2013.0,Inferno,"Inferno (Robert Langdon, #4)"
241,47281,47281,2677305,81,440227534,9780440227530.0,Lois Lowry,1989.0,Number the Stars,Number the Stars
242,13145,13145,3373984,122,446692638,9780446692630.0,James Patterson,1993.0,Along Came a Spider,"Along Came a Spider (Alex Cross, #1)"
243,10614,10614,3230869,197,450417395,9780450417400.0,Stephen King,1987.0,Misery,Misery
244,66559,18045891,3801,136,307341542,9780307341550.0,Gillian Flynn,2006.0,Sharp Objects,Sharp Objects
245,2839,2839,2237401,125,439366771,9780439366780.0,Katherine Paterson,1977.0,Bridge to Terabithia,Bridge to Terabithia
246,30183,30183,30573,97,312360266,9780312360270.0,"P.C. Cast, Kristin Cast",2007.0,Marked,"Marked (House of Night, #1)"
247,36072,36072,6277,250,743269519,9780743269510.0,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change
248,1622,1622,894834,1379,743477545,9780743477540.0,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,A Midsummer Night's Dream
249,4588,4588,1940137,104,618711651,9780618711660.0,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close
250,11387515,11387515,16319487,124,375869026,9780375869020.0,R.J. Palacio,2012.0,Wonder,Wonder
251,233093,233093,267087,99,039480001X,9780394800010.0,Dr. Seuss,1957.0,The Cat in the Hat,The Cat in the Hat
252,11235712,11235712,15545385,92,312641893,9780312641890.0,Marissa Meyer,2012.0,Cinder,"Cinder (The Lunar Chronicles, #1)"
253,16160797,16160797,22002305,48,316206849,9780316206850.0,"Robert Galbraith, J.K. Rowling",2013.0,The Cuckoo's Calling,"The Cuckoo's Calling (Cormoran Strike, #1)"
254,6068551,6068551,6244926,96,545123267,9780545123270.0,Maggie Stiefvater,2009.0,Shiver,"Shiver (The Wolves of Mercy Falls, #1)"
255,662,662,817219,147,452011876,9780452011880.0,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,Atlas Shrugged
256,49436,49436,251800,67,143038257,9780143038250.0,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea ,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time
257,13023,13023,2933712,4,517223627,9780517223630.0,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,,Alice in Wonderland
258,1232,1232,3209783,279,143034901,9780143034900.0,"Carlos Ruiz Zafón, Lucia Graves",2001.0,La sombra del viento,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)"
259,7631105,7631105,6574198,107,385738757,9780385738750.0,James Dashner,2010.0,The Scorch Trials,"The Scorch Trials (Maze Runner, #2)"
260,4865,4865,2370171,353,,9780671723650.0,Dale Carnegie,1936.0,How to Win Friends and Influence People,How to Win Friends and Influence People
261,480479,480479,940760,59,767900383,9780767900390.0,Frances Mayes,1996.0,Under the Tuscan Sun,Under the Tuscan Sun
262,19486412,19486412,27570886,107,399167064,9780399167060.0,Liane Moriarty,2014.0,Big Little Lies,Big Little Lies
263,24337,24337,2485462,61,590920685,9780590920680.0,Gail Carson Levine,1997.0,Ella Enchanted,Ella Enchanted
264,3876,3876,589497,343,743297334,9780743297330.0,Ernest Hemingway,1926.0,The Sun Also Rises,The Sun Also Rises
265,14891,14891,833257,127,61120073,9780061120080.0,Betty  Smith,1943.0,A Tree Grows In Brooklyn ,A Tree Grows in Brooklyn
266,13148,13148,881425,111,446677388,9780446677390.0,James Patterson,1995.0,Kiss the Girls,"Kiss the Girls (Alex Cross, #2)"
267,21853621,21853621,41125521,90,312577222,9780312577220.0,Kristin Hannah,2015.0,The Nightingale,The Nightingale
268,6334,6334,1499998,159,1400078776,9781400078780.0,Kazuo Ishiguro,2005.0,Never Let Me Go,Never Let Me Go
269,366522,366522,2742631,17,786890754,9780786890750.0,Cecelia Ahern,2003.0,"PS, I Love You",P.S. I Love You
270,12873,17899948,46663,306,1844080382,9781844080380.0,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,Rebecca
271,18373,18373,3337594,163,156030306,9780156030300.0,Daniel Keyes,1966.0,Flowers for Algernon,Flowers for Algernon
272,6952,6952,1172473,177,552995878,9780552995870.0,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Como agua para chocolate,Like Water for Chocolate
273,1103,1103,1453585,105,812968069,9780812968060.0,Lisa See,2005.0,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan
274,22034,22034,266624,259,451205766,9780451205770.0,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,The Godfather
275,49750,49750,48658,116,525476881,9780525476890.0,John Green,2006.0,An Abundance of Katherines,An Abundance of Katherines
276,29579,29579,1783981,169,553803719,9780553803720.0,Isaac Asimov,1951.0,Foundation,Foundation (Foundation #1)
277,15783514,15783514,21500681,109,62255657,9780062255660.0,Neil Gaiman,2013.0,The Ocean at the End of the Lane,The Ocean at the End of the Lane
278,30118,30118,142009,32,60513063,9780060513060.0,Shel Silverstein,1981.0,A Light in the Attic,A Light in the Attic
279,29056083,29056083,48765776,95,751565350,9780751565360.0,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child, Parts One and Two","Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)"
280,11614718,11614718,10342808,108,61726834,9780061726840.0,Lauren Oliver,2011.0,Delirium,"Delirium (Delirium, #1)"
281,32499,32499,490324,145,385339704,9780385339700.0,John Grisham,1992.0,The Pelican Brief,The Pelican Brief
282,17061,17061,2834844,153,61139378,9780061139380.0,Neil Gaiman,2002.0,Coraline,Coraline
283,12067,12067,4110990,114,60853980,9780060853980.0,"Terry Pratchett, Neil Gaiman",1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch"
284,70401,70401,1701188,312,140042598,9780140042600.0,Jack Kerouac,1955.0,On the Road,On the Road
285,16181775,16181775,22084678,122,1476729085,9781476729080.0,Graeme Simsion,2013.0,The Rosie Project,"The Rosie Project (Don Tillman, #1)"
286,3063499,3063499,3094402,99,446579939,9780446579930.0,Nicholas Sparks,2008.0,The Lucky One,The Lucky One
287,2122,2122,3331807,154,451191153,9780451191150.0,"Ayn Rand, Leonard Peikoff",1943.0,The Fountainhead,The Fountainhead
288,19691,19691,1112006,117,425172902,9780425172900.0,Tom Clancy,1984.0,The Hunt for Red October,"The Hunt for Red October (Jack Ryan Universe, #4)"
289,76620,76620,1357456,193,038039586X,9780380395870.0,Richard Adams,1972.0,Watership Down,"Watership Down (Watership Down, #1)"
290,10335308,10335308,15237902,18,307886263,9780307886260.0,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),Is Everyone Hanging Out Without Me? (And Other Concerns)
291,3591262,3591262,3633533,74,375414495,9780375414500.0,Abraham Verghese,2009.0,Cutting for Stone,Cutting for Stone
292,140225,140225,3349054,299,006112527X,9780061125270.0,"C.S. Lewis, Pauline Baynes",1951.0,The Voyage of the Dawn Treader,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)"
293,295,295,3077988,2573,753453800,9780753453800.0,Robert Louis Stevenson,1882.0,Treasure Island,Treasure Island
294,9520360,9520360,14406312,69,1423140591,9781423140600.0,Rick Riordan,2011.0,The Son of Neptune ,"The Son of Neptune (The Heroes of Olympus, #2)"
295,10644930,10644930,15553789,145,1451627289,9781451627280.0,Stephen King,2011.0,11/22/63,11/22/63
296,4948,4948,3144982,162,241003008,9780241003010.0,Eric Carle,1969.0,The Very Hungry Caterpillar,The Very Hungry Caterpillar Board Book
297,135479,135479,1621115,155,140285601,9780140285600.0,Kurt Vonnegut Jr.,1963.0,Cat's Cradle,Cat's Cradle
298,2493,2493,3234863,1248,451528557,9780451528550.0,"H.G. Wells, Greg Bear, Carlo Pagetti",1895.0,The Time Machine,The Time Machine
299,7933292,7933292,11283577,69,849946158,9780849946160.0,"Todd Burpo, Lynn Vincent",2010.0,,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back
300,39999,39999,1148702,178,385751060,9780385751060.0,John Boyne,2006.0,The Boy in the Striped Pyjamas,The Boy in the Striped Pajamas
301,4900,4900,2877220,1369,1892295490,9781892295490.0,Joseph Conrad,1899.0,Heart of Darkness,Heart of Darkness
302,7812659,7812659,10829530,117,044654759X,9780446547600.0,Nicholas Sparks,2010.0,Safe Haven,Safe Haven
303,52529,52529,2001660,113,1582701709,9781582701710.0,Rhonda Byrne,2006.0,The Secret,"The Secret (The Secret, #1)"
304,227711,227711,1191096,52,60987561,9780060987560.0,Wally Lamb,1998.0,I Know This Much Is True ,I Know This Much Is True
305,10583,33124137,150017,198,1416524347,9781416524340.0,Stephen King,1983.0,Pet Sematary,Pet Sematary
306,5203,5203,1003370,61,671021001,9780671021010.0,Wally Lamb,1992.0,She's Come Undone,She's Come Undone
307,1215032,1215032,2502882,102,756404738,9780756404730.0,Patrick Rothfuss,2011.0,The Wise Man's Fear,"The Wise Man's Fear (The Kingkiller Chronicle, #2)"
308,33724,33724,2888997,94,440241901,9780440241900.0,Sophie Kinsella,2003.0,Can You Keep a Secret?,Can You Keep a Secret?
309,6752378,6752378,6948844,96,1442403543,9781442403540.0,Cassandra Clare,2011.0,City of Fallen Angels,"City of Fallen Angels (The Mortal Instruments, #4)"
310,14748,14748,2796838,71,743418174,9780743418170.0,Jennifer Weiner,2001.0,Good in Bed,"Good in Bed (Cannie Shapiro, #1)"
311,3412,3412,816449,201,380018179,9780380018180.0,Colleen McCullough,1977.0,The Thorn Birds,The Thorn Birds
312,2213661,2213661,2219449,129,60530928,9780060530920.0,"Neil Gaiman, Dave McKean",2008.0,The Graveyard Book,The Graveyard Book
313,13158800,13158800,18337340,113,1451681739,9781451681730.0,M.L. Stedman,2012.0,The Light Between Oceans,The Light Between Oceans
314,28194,28194,2628323,134,439709105,9780439709100.0,"Cornelia Funke, Anthea Bell",2003.0,Tintenherz,"Inkheart (Inkworld, #1)"
315,4894,4894,3332594,128,91883768,9780091883770.0,"Spencer Johnson, Kenneth H. Blanchard",1998.0,Who Moved My Cheese?,Who Moved My Cheese?
316,9791,9791,613469,95,307279464,9780307279460.0,Bill Bryson,1997.0,A Walk in the Woods,A Walk in the Woods
317,13214,13214,1413589,107,553279378,9780553279380.0,Maya Angelou,1969.0,I Know Why the Caged Bird Sings,I Know Why the Caged Bird Sings
318,15818107,15818107,21545713,65,61950726,9780061950730.0,Christina Baker Kline,2013.0,Orphan Train,Orphan Train
319,8755776,8755776,13629058,101,1442416866,9781442416860.0,Cassandra Clare,2012.0,City of Lost Souls,"City of Lost Souls (The Mortal Instruments, #5)"
320,13526165,13526165,17626728,78,316204277,9780316204280.0,Maria Semple,2012.0,"Where'd You Go, Bernadette","Where'd You Go, Bernadette"
321,10365,10365,115,69,375806814,9780375806810.0,Wilson Rawls,1961.0,Where the Red Fern Grows,Where the Red Fern Grows
322,14497,14497,16534,152,60557818,9780060557810.0,Neil Gaiman,1996.0,Neverwhere,Neverwhere
323,9717,9717,4489585,274,571224385,9780571224390.0,"Milan Kundera, Michael Henry Heim",1984.0,Nesnesitelná lehkost bytí,The Unbearable Lightness of Being
324,16068905,16068905,21861351,80,,,Rainbow Rowell,2013.0,,Fangirl
325,4473,4473,1734019,138,552135399,9780552135400.0,John Irving,1989.0,A Prayer for Owen Meany,A Prayer for Owen Meany
326,32234,32234,1223333,96,316182540,9780316182550.0,Janet Fitch,1999.0,White Oleander,White Oleander
327,9275658,9275658,14157512,91,039925675X,9780399256750.0,Marie Lu,2011.0,Legend,"Legend (Legend, #1)"
328,14866,14866,3375915,84,743496728,9780743496730.0,Jodi Picoult,2007.0,Nineteen Minutes,Nineteen Minutes
329,2318271,2318271,3364076,111,1401323251,9781401323260.0,"Randy Pausch, Jeffrey Zaslow",2008.0,The Last Lecture,The Last Lecture
330,228665,228665,2008238,94,812511816,9780812511820.0,Robert Jordan,1990.0,The Eye of the World,"The Eye of the World (Wheel of Time, #1)"
331,10916,10916,3349846,76,61150142,9780061150140.0,Jodi Picoult,1998.0,The Pact,The Pact
332,65605,65605,1031537,312,60764902,9780060764910.0,C.S. Lewis,1953.0,The magician's nephew,"The Magician's Nephew (Chronicles of Narnia, #6)"
333,2153405,2153405,2158906,107,595440096,9780595440090.0,Lisa Genova,2007.0,Still Alice,Still Alice
334,13596809,13596809,19186128,81,425263916,9780425263910.0,Sylvia Day,2012.0,Reflected in You,"Reflected in You (Crossfire, #2)"
335,6689,6689,2379261,182,375814248,9780375814240.0,"Roald Dahl, Quentin Blake",1961.0,James and the Giant Peach,James and the Giant Peach
336,13137,13137,1711194,107,446696617,9780446696620.0,James Patterson,2001.0,1st To Die,"1st to Die (Women's Murder Club, #1)"
337,13,13,135328,32,345453743,9780345453750.0,Douglas Adams,1996.0,The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story,The Ultimate Hitchhiker's Guide to the Galaxy
338,6280118,6280118,6463667,129,340896965,9780340896970.0,David Nicholls,2009.0,One Day,One Day
339,32929,32929,1086867,98,60775858,9780060775860.0,"Margaret Wise Brown, Clement Hurd",1947.0,,Goodnight Moon
